,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
2039,0.713,0.234,-17.876,0.911,0.546,0.0,0.246,0.388,97.483,0LpF3BJplNYWei6BmgZJwq,133400
2040,0.852,0.773,-2.921,0.0776,0.187,3.05e-05,0.159,0.907,102.034,6mICuAdrwEjh6Y6lroV2Kg,195840
2041,0.774,0.687,-4.818,0.0584,0.0179,1.17e-05,0.128,0.308,104.959,4ipnJyDU3Lq15qBAYNqlqK,189440
2042,0.766,0.756,-5.861,0.132,0.213,0.0,0.349,0.716,94.027,1RouRzlg8OKFeqc6LvdxmB,230000
2043,0.761,0.838,-3.073,0.0502,0.4,0.0,0.176,0.71,93.974,3AEZUABDXNtecAOSC1qTfo,222560
2044,0.704,0.691,-5.414,0.158,0.255,0.0,0.129,0.427,143.982,5lhcHMDQpNwhM62lSOrvLf,270493
2045,0.663,0.92,-4.07,0.226,0.00431,1.69e-05,0.101,0.533,99.935,7DM4BPaS7uofFul3ywMe46,259196
2046,0.743,0.855,-3.976,0.0436,0.141,0.0045,0.099,0.871,96.989,7JNh1cfm0eXjqFVOzKLyau,202453
2047,0.744,0.859,-3.166,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,1KSqYYJFyfTecXFk9M0prc,232787
2048,0.775,0.867,-1.582,0.0414,0.0132,0.00684,0.278,0.869,96.038,0atfY1ew83Ql9nNnJiD2t5,265747
2049,0.788,0.477,-7.348,0.0434,0.549,0.0,0.349,0.86,94.983,7MHN1aCFtLXjownGhvEQlF,213027
2050,0.798,0.809,-6.152,0.0839,0.0317,0.0,0.214,0.471,90.006,1XgpK29CGGjZnxPYkiRbh4,206920
2051,0.748,0.565,-5.895,0.0476,0.164,0.00169,0.103,0.812,175.92,5zSOVwaY3sVjnmLhuEfsuf,193227
2052,0.776,0.684,-4.95,0.0511,0.134,0.0,0.254,0.658,91.003,79Jhw5xn4gGn6PZak275gg,228467
2053,0.76,0.838,-3.828,0.0529,0.547,1.3e-06,0.0664,0.745,93.05,5hEM0JchdVzQ5PwvSfITeX,210323
2054,0.616,0.989,-1.698,0.0483,0.166,0.0,0.172,0.902,95.036,0OMRAvrtLWE2TvcXorRiB9,203160
2055,0.73,0.701,-5.885,0.106,0.132,0.0,0.151,0.785,175.95,6DUdDIRgLqCGq1DwkNWQTN,207307
2056,0.73,0.809,-6.406,0.0876,0.208,0.0013,0.0804,0.825,101.965,2C2TGgFzrTRIOdQS1vUN5h,171093
2057,0.671,0.954,-1.87,0.13,0.0244,0.0,0.111,0.556,104.114,23WI5V2eD4EyGKxSl7Pyeq,247493
2058,0.744,0.804,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,6ifUES3keWjwXgae8pXI3o,205715
2059,0.773,0.757,-4.959,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,5u5MvmVtitax9R1Mxh3reC,226520
2060,0.739,0.821,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077,1m69ELEgE6k5ZWsap40ozt,188080
2061,0.75,0.76,-4.836,0.198,0.187,0.0,0.0548,0.893,183.817,70lnL3QaSOIIyMa2X9aVRL,195213
2062,0.814,0.813,-3.023,0.0561,0.03,9.33e-05,0.255,0.839,79.997,6Za3190Sbw39BBC77WSS1C,232550
2063,0.574,0.734,-2.697,0.0728,0.241,0.00806,0.0962,0.769,98.023,2SbzdGpOKlH3HIAGTWTbwU,255507
2064,0.808,0.69,-4.151,0.148,0.0583,0.0,0.103,0.64,125.086,1LszjjoVwDDZcWUQbzeDLG,223147
2065,0.685,0.731,-5.119,0.093,0.204,0.0,0.0722,0.786,177.912,4yN6xPLopmTLvc27pO9LIE,221027
2066,0.743,0.917,-3.941,0.0968,0.0389,6.03e-06,0.265,0.491,112.941,7h9sdbDEBfkWSmO4mzGED6,198587
2067,0.702,0.73,-5.173,0.099,0.425,1.25e-06,0.148,0.879,173.967,1iEwyiSLAunPR6uouANE0O,206693
2068,0.896,0.859,-4.232,0.211,0.154,0.000115,0.212,0.938,93.016,0k23rRi1B8ZHrKtzECGoyk,201280
2069,0.685,0.859,-2.595,0.0553,0.116,0.0,0.317,0.891,176.018,2Q85xwXagilpHKTfdrbC7M,204520
2070,0.807,0.633,-6.016,0.0929,0.0564,0.0,0.107,0.325,138.038,7rwX0O3RlxqqIjQM8evm5E,311726
2071,0.639,0.869,-4.024,0.147,0.27,0.0,0.0802,0.767,169.801,5q2JbCNi4FcnglgPfxcV65,307910
2072,0.832,0.772,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,3QwBODjSEzelZyVjxPOHdq,209453
2073,0.748,0.69,-3.812,0.0477,0.0353,0.0,0.315,0.433,131.972,5hKjEpYrJIJs6uPl7zw6Y6,233251
2074,0.813,0.56,-5.904,0.0618,0.108,0.0,0.268,0.287,118.033,6C1RD7YQVvt3YQj0CmuTeu,286041
2075,0.689,0.675,-4.281,0.32,0.531,3.17e-06,0.115,0.604,180.065,456xBIOmLRoLzCvCzZrWge,205600
2076,0.774,0.504,-6.843,0.0552,0.556,0.0,0.128,0.323,132.009,7GncL3nyKUjsEm8Z5gvTpW,199813
2077,0.748,0.866,-3.41,0.057,0.111,0.0,0.0727,0.839,96.037,3yHJs5NmQk2ROAWCfjniXV,221053
2078,0.722,0.738,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,5cepAtqnEQ6yVG6088zMMu,184720
2079,0.807,0.681,-6.268,0.0983,0.423,0.0,0.0962,0.676,140.006,5hcisvFMidkMJlElTO9Qmw,297485
2080,0.735,0.703,-4.249,0.0611,0.2,0.0,0.259,0.323,120.007,5EId1m4DNwTf3at31w8bPJ,233827
2081,0.742,0.859,-4.942,0.0482,0.0824,0.0,0.359,0.652,95.046,0JcNysfWVWaMS7R6vzGB2k,194742
2082,0.681,0.788,-4.323,0.0785,0.0482,0.0,0.0753,0.839,170.019,33bnxcjePIkcmNjEFTJX0l,220117
2083,0.841,0.629,-3.033,0.114,0.188,0.0,0.346,0.676,143.949,3t6j6WNv2OSn6qm5Vxynub,216307
2084,0.646,0.573,-5.716,0.041,0.00949,3.98e-05,0.0932,0.109,134.979,0alSPoUfrGb0RdVVG4Lf3n,235227
2085,0.757,0.733,-4.486,0.2,0.213,4.68e-06,0.288,0.864,174.05,1ei3g2hMYh1VKvik9FoUQR,203667
2086,0.708,0.56,-7.132,0.129,0.0668,0.0,0.111,0.411,163.043,7FfpP3YZ6fOWMdxkIAtud9,230520
2087,0.635,0.713,-6.909,0.0937,0.228,0.0,0.0506,0.749,179.864,0ERbK7qVqveCaBWIiYCrl3,204701
2088,0.813,0.876,-4.278,0.172,0.182,0.0,0.394,0.746,94.987,5YzA563GXTuwQaRq24z1k5,210773
2089,0.673,0.593,-4.183,0.0515,0.0589,0.0,0.089,0.183,131.98,5W9oqM9MkYU0DVBic748ZJ,270093
2090,0.823,0.457,-7.036,0.119,0.214,0.0,0.352,0.268,115.991,1RijmOnza5p9CzaFKr8W1Y,315847
2091,0.766,0.677,-5.675,0.224,0.273,0.0,0.14,0.59,143.946,2TQTZ2TSAO5eGgkCtjxjrt,276013
2092,0.799,0.595,-7.015,0.193,0.259,0.0,0.344,0.555,120.06,3LgtCt7CVhMvNSMGoQD9i1,328000
2093,0.567,0.73,-6.748,0.213,0.353,1.73e-06,0.154,0.525,87.237,2iCOdoyDmWG3hWkbtH1KB2,225520
2094,0.808,0.611,-3.221,0.0663,0.683,0.00638,0.114,0.172,116.011,1JxhrUWZjuI8AOjDJ1JpMN,257384
2095,0.766,0.827,-3.332,0.0538,0.148,0.0,0.0518,0.831,91.03,6J1R5wtPXiHiwiPstOSI56,238160
2096,0.618,0.836,-3.362,0.379,0.0474,0.0,0.172,0.54,212.058,4vKltMFviBKMdhYu3FDLY0,181733
2097,0.81,0.784,-3.223,0.0622,0.0873,0.000166,0.083,0.817,88.001,5ssi8k015gKhPXEgC7qDU2,254907
2098,0.733,0.892,-3.641,0.0417,0.0376,0.0,0.137,0.675,95.989,2hl6q70unbviGo3g1R7uFx,173720
2099,0.737,0.742,-2.875,0.0441,0.218,0.0,0.316,0.386,119.966,7uYgVgRSgqluZclLS7wpp4,258000
2100,0.856,0.866,-3.494,0.159,0.228,0.00154,0.164,0.638,116.005,1Bqg4yFeVDJxchh6MjkGKy,192001
2101,0.783,0.84,-3.416,0.051,0.174,0.0,0.412,0.839,95.001,6KuqAtoeVzxAYOaMveLNpH,200480
2102,0.594,0.749,-5.298,0.056,0.0338,0.00106,0.3,0.694,179.968,5YUyW9opqNsMSEzzecZih1,172854
2103,0.74,0.74,-3.647,0.0686,0.205,0.0,0.107,0.717,93.95,2XVilv6s9GETnw9PG4T9Mz,219600
2104,0.826,0.836,-4.238,0.0654,0.0961,4.81e-06,0.282,0.887,91.992,3a2aBKuvgP1qHo3BqU3lGh,268107
2105,0.813,0.722,-5.625,0.155,0.0608,0.0,0.222,0.582,129.962,2M3ksgOQpMfDppYru2zA14,328849
2106,0.652,0.866,-3.111,0.053,0.161,0.0,0.1,0.555,89.549,2vCOmGPDOdFbiWrXCQOCSZ,237553
2107,0.777,0.782,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,4ggiDYAkJ7Yk8d5xOr7Xjo,221653
2108,0.855,0.664,-7.11,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,5Y9fnynLlIvqtM710MHzfz,226800
2109,0.903,0.675,-3.445,0.214,0.542,1.28e-05,0.0595,0.442,96.507,3V8UKqhEK5zBkBb6d6ub8i,417920
2110,0.741,0.645,-4.862,0.3,0.232,5.67e-06,0.105,0.583,174.023,55tAMQpeMR9dWhS4OPQJnd,204330
2111,0.74,0.595,-9.082,0.0623,0.486,0.0,0.163,0.316,131.96,3kG1jgWIDmjJkXhOiOmioO,187273
2112,0.796,0.91,-0.39,0.0412,0.0107,4.43e-05,0.132,0.554,95.998,4jKX16TcfQIrqY1ZzDIZb2,322907
2113,0.803,0.767,-5.377,0.0535,0.311,0.0,0.073,0.598,89.968,04f13iELcsYpY2yeLiAcfq,225520
2114,0.791,0.745,-3.695,0.0464,0.354,2.93e-05,0.104,0.82,94.014,2ijef6ni2amuunRoKTlgww,188560
2115,0.827,0.78,-3.315,0.133,0.0435,0.0,0.133,0.658,80.015,0LKErfBZ5FbBiLB4OcZRbL,172749
2116,0.772,0.803,-3.035,0.0468,0.188,0.0,0.434,0.853,94.981,6U2NuJILEOEpW2tVCuqKHb,242160
2117,0.808,0.586,-7.242,0.169,0.641,0.0,0.14,0.568,124.041,2FIm6YsSGL5acOqSuJDh5s,263288
2118,0.718,0.46,-9.498,0.0711,0.519,0.0,0.0981,0.52,121.927,2joKSGkqac0LIwYG9Ghrwq,243560
2119,0.898,0.914,-1.751,0.194,0.0622,0.000861,0.0999,0.633,120.956,57UuB3W1gSpJYfLWOQON1N,147000
2120,0.794,0.546,-7.729,0.314,0.132,1.58e-06,0.139,0.759,175.96,5n2XTRsYFlZwNBp06KAjDX,190996
2121,0.789,0.736,-6.279,0.0898,0.135,0.0,0.681,0.782,81.016,4N9V7YYPoN4DoSnjjfHW1k,249253
2122,0.782,0.697,-5.85,0.0618,0.32,0.0,0.144,0.416,76.031,2ixygoa1o3CdZknv1PPjyj,220080
2123,0.928,0.402,-7.569,0.451,0.0257,0.0,0.0804,0.62,139.998,5EE4UWNUvVKPWSwnvtMn3J,253714
2124,0.931,0.306,-9.979,0.453,0.0128,8.59e-06,0.0708,0.457,140.039,57zEbGuOa9Skogmm0WdOzM,207801
2125,0.815,0.514,-9.446,0.361,0.54,0.0,0.611,0.623,120.054,6NSMQFKgjpQb0KkjMDYIK0,264000
2126,0.772,0.732,-3.713,0.213,0.307,5.14e-06,0.106,0.295,100.048,2XXMDz7SPZ4mSFN1PXfHUy,254383
2127,0.622,0.503,-6.724,0.201,0.282,0.0,0.112,0.314,136.048,21WvAGxPUNJARcZoSqswd7,256493
2128,0.663,0.696,-4.957,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,6JjPBQfI2Y8nIjnm65X6Pw,235747
2129,0.734,0.793,-4.731,0.0454,0.128,0.0,0.0658,0.511,89.961,2p9iGnFlpJ3HoO7croTATl,235315
2130,0.75,0.619,-5.777,0.212,0.0184,0.0,0.13,0.78,172.002,27xFMBWh15wyYGGAVrEMuK,255092
2131,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4w8niZpiMy6qz1mntFA5uM,212500
2132,0.846,0.659,-5.277,0.259,0.643,0.0,0.119,0.497,94.195,3wowzpCsKdqW3u7jGgS1oO,187312
2133,0.837,0.847,-4.395,0.0982,0.318,0.0,0.261,0.73,90.996,7zjxmI7AldHmhWfFozqv3t,206560
2134,0.857,0.772,-4.737,0.195,0.188,0.00181,0.0851,0.589,94.03,28O1p0bQXH2F6Qn8jBZZR4,164765
2135,0.817,0.539,-6.349,0.0621,0.0141,0.000496,0.099,0.158,97.062,116H0KvKr2Zl4RPuVBruDO,210368
2136,0.795,0.751,-3.661,0.0675,0.337,0.0,0.0983,0.537,113.033,2ECIwi1a7mfokdDkkJ08Ne,346460
2137,0.775,0.679,-4.985,0.135,0.18,7.26e-05,0.068,0.619,166.008,3Ga6eKrUFf12ouh9Yw3v2D,193456
2138,0.64,0.758,-5.333,0.192,0.257,0.0,0.82,0.797,172.066,4aCk50WpvliyFaoRlOe8IM,222209
2139,0.684,0.811,-4.494,0.0714,0.161,0.000363,0.0871,0.721,87.866,5qFeMRz4TvetPmzjre9Dq7,250840
2140,0.754,0.805,-4.249,0.0752,0.315,0.0,0.203,0.555,93.982,48zFZh27QU5qsrBjn4C2FA,176133
2141,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,253390
2142,0.801,0.836,-5.367,0.0884,0.148,0.000979,0.129,0.607,100.998,0VnHW8YOpMzbob93AGljBM,196240
2143,0.749,0.752,-4.883,0.345,0.31,0.0,0.232,0.901,180.049,62o8KoI44JfN7aYxgTnPvh,183753
2144,0.715,0.872,-3.501,0.0547,0.154,0.000146,0.11,0.682,96.939,1mT47pKLXUwPYGwB91GcNz,212493
2145,0.496,0.781,-4.277,0.145,0.409,0.0,0.121,0.835,83.992,68Mb6NjkX5hX6DuqHaYhHS,211429
2146,0.747,0.74,-4.325,0.191,0.0165,9.94e-05,0.101,0.552,176.059,2D3z17LBMJ2HEHeBFFjTLi,158800
2147,0.788,0.771,-3.206,0.0563,0.291,5.62e-05,0.172,0.701,99.038,6MJUCumnQsQEKbCy28tbCP,207853
2148,0.75,0.665,-3.083,0.124,0.265,0.0,0.0515,0.697,95.239,3f5lA8nnc4YYF1qf78WpHw,219357
2149,0.678,0.806,-3.334,0.0648,0.0464,0.0,0.0673,0.614,183.984,4yVO0wOhXsZC1RuPgHP524,227480
2150,0.632,0.832,-1.948,0.154,0.048,0.0,0.0705,0.784,182.184,7uQmJ1jgNzBpATSoWKSPFu,198933
2151,0.805,0.786,-4.418,0.0364,0.199,0.0,0.197,0.751,94.983,58smOywZbVu8AjWutppiQA,200093
2152,0.721,0.881,-2.528,0.342,0.41,7.61e-06,0.292,0.643,127.759,22mQXNE0nCuWq4yOwcadIn,213750
2153,0.801,0.812,-4.47,0.0587,0.151,0.000364,0.152,0.699,87.971,1RTlTuLOdnmgbe11ynwR7c,251267
2154,0.815,0.784,-4.423,0.0738,0.299,0.0,0.0958,0.832,162.958,38QmUDpkoYlNbMKvpvAsrE,196320
2155,0.759,0.536,-6.663,0.173,0.821,4.57e-06,0.107,0.439,119.883,2OWVCFTolecLiGZPquvWvT,208080
2156,0.917,0.476,-6.621,0.0656,0.303,0.0,0.103,0.87,93.99,78nLeZtgvDeKygduWsgeUk,218360
2157,0.8,0.841,-2.817,0.0524,0.0273,0.0,0.291,0.798,94.023,17UUYZ290omPaJY4wKeyHh,170133
2158,0.802,0.725,-5.965,0.0676,0.574,0.0,0.0821,0.598,128.04,1iLv1ieT9BZ3qsti9yTCnG,225000
2159,0.81,0.757,-5.352,0.0599,0.0391,0.000384,0.346,0.72,100.002,1AKP5JySgNsr2Y04z1yGHJ,236200
2160,0.772,0.547,-6.373,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099,0JoHqmlqE0W0i9prt6kcHR,278107
2161,0.746,0.746,-5.046,0.102,0.152,0.0,0.274,0.733,175.965,3uvypVUsiIr1B0BccIcsEh,243227
2162,0.717,0.701,-4.703,0.0854,0.0775,2.14e-06,0.609,0.537,171.805,1thHX5yotz3YQD9IHhv4cG,242001
2163,0.841,0.694,-5.114,0.0937,0.0759,0.0,0.102,0.83,90.034,0uRHot8ml8U8cYVwwzMwNT,186976
2164,0.764,0.829,-3.353,0.07,0.11,0.000567,0.0802,0.766,175.984,2siO5Lbu3fjfr58HSX3VbZ,276000
2165,0.848,0.574,-3.195,0.271,0.449,0.0,0.073,0.493,91.964,6ipDE6Y0xrjEeaBTuPfW1K,331440
2166,0.766,0.822,-4.126,0.16,0.39,3.37e-05,0.349,0.881,165.842,7DrluKkTviBwCc8AV3VGmf,231921
2167,0.743,0.73,-4.314,0.125,0.287,8.1e-05,0.0778,0.15,179.972,5YOkA7qd2983FtBQnP8sYx,197968
2168,0.79,0.631,-5.549,0.0425,0.437,0.0,0.158,0.889,94.039,1LiN0Z98FkR1t0m8KmLcAH,190005
2169,0.611,0.791,-3.558,0.173,0.19,3.02e-06,0.12,0.658,192.07,5Q3e16qE1RE5oilN3ukasm,245000
2170,0.829,0.723,-3.743,0.105,0.176,0.0,0.0877,0.721,92.956,4ByaTrfoYbXrmlbsTG8MTD,237907
2171,0.798,0.487,-4.939,0.206,0.0682,0.0,0.0925,0.292,151.02,1LBlcCtOrKITXpEp1hnNpj,246360
2172,0.697,0.772,-5.028,0.309,0.1,0.0,0.418,0.858,180.046,6sAwJPgaSQ9Q4XGnbx1gZb,207143
2173,0.739,0.688,-10.246,0.157,0.551,0.00118,0.101,0.582,169.829,6SIrNxmmdbv1KUbFBu1PaN,231602
2174,0.786,0.65,-6.839,0.109,0.363,8.17e-05,0.122,0.712,92.975,1DcxnVNFAyVl2sDQ646pXS,129040
2175,0.746,0.703,-4.179,0.107,0.352,0.0,0.331,0.667,166.043,33zcmmElV1YbRZe57biUjg,179693
2176,0.728,0.801,-2.942,0.0683,0.279,4.71e-06,0.143,0.416,130.059,6q8Lb50EtqNeeJXXe8mMAH,226627
2177,0.807,0.803,-4.156,0.126,0.602,0.00853,0.136,0.706,91.987,5W83ErFkO3aKAIS1WMi6u0,258800
2178,0.79,0.858,-2.78,0.0471,0.303,0.0,0.61,0.79,92.05,4CbANooTL2aTHzJZqQ0Uvk,192000
2179,0.849,0.724,-4.139,0.0665,0.0204,5.98e-06,0.235,0.63,98.005,2RVrdr062uLFxXwIxwdXPH,201122
2180,0.758,0.699,-5.636,0.171,0.504,0.0,0.0922,0.594,90.013,4AKWHLChPxYdXAB2cHmZB7,208000
2181,0.837,0.626,-5.674,0.152,0.0588,0.0,0.252,0.592,99.987,5PXsZaT8cOxb4mXrA20PMQ,158760
2182,0.8,0.355,-10.47,0.0895,0.616,0.0,0.118,0.253,145.929,7dNwJbsT0sg1le5kVugGJb,228493
2183,0.877,0.777,-4.246,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,059bcIhyc2SBwm6sw2AZzd,231848
2184,0.826,0.773,-4.218,0.0524,0.323,0.0,0.143,0.761,126.899,5iwz1NiezX7WWjnCgY5TH4,238200
2185,0.825,0.69,-4.252,0.226,0.589,0.0,0.413,0.516,94.194,59PYgzOiOjGDzjDT5N5oOX,327467
2186,0.805,0.671,-5.316,0.111,0.113,0.0,0.278,0.522,90.979,3g4UyIcQwutiG0TfW32GnX,219302
2187,0.8,0.74,-4.52,0.0479,0.184,0.0,0.0558,0.775,90.035,7BuHdm4lQqcyG3qTwdkxus,226200
2188,0.77,0.75,-2.715,0.0785,0.19,0.0,0.0618,0.609,99.997,08aYFNUTIOMGq93e2VSArQ,225600
2189,0.679,0.617,-5.328,0.12,0.19,0.0,0.0798,0.665,189.993,0REjFxlMJRQxPqWSdmXiAT,228760
2190,0.647,0.85,-2.185,0.212,0.132,1.15e-06,0.0809,0.316,175.797,6sR4WtcYJOCXzDsDfY9PwV,201050
2191,0.704,0.706,-5.233,0.111,0.483,0.0,0.0965,0.856,92.965,675w3ACw5xZR3ODhUJlEVN,195044
2192,0.806,0.735,-4.459,0.0425,0.587,0.00889,0.0812,0.353,100.101,0EJu1RBtxzldMG2peczuPv,183398
2193,0.635,0.902,-3.559,0.109,0.172,0.0,0.125,0.285,102.062,3eqOaTqnyb0GEgv6JInG6W,217822
2194,0.822,0.601,-5.418,0.297,0.415,0.0,0.0797,0.872,96.123,45jM2fuCq0NHD9p7xn0ptd,243700
2195,0.786,0.667,-4.835,0.066,0.0431,3.52e-06,0.393,0.679,94.94,2RXzzOxmBlffT81fjwBSVh,178347
2196,0.779,0.731,-4.324,0.0399,0.445,0.0,0.252,0.847,91.991,4T4CZ3Q4z3GG7lU720YYhM,213913
2197,0.737,0.86,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,5w9c2J52mkdntKOmRLeM2m,193227
2198,0.894,0.796,-3.119,0.0807,0.156,0.000106,0.118,0.408,99.993,4pN7yDeBmmAud5lBtuCsVs,240307
2199,0.73,0.836,-4.277,0.0409,0.0073,0.0,0.0371,0.879,92.043,3gu0fRSgFuc4FmrtIv0DnC,219947
2200,0.759,0.777,-4.892,0.0417,0.112,0.0,0.127,0.891,94.032,41TgO3NJn1B2cbebkpA6M5,208000
2201,0.723,0.777,-3.503,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,637bsehtpL2oJruOEL6lZ7,243413
2202,0.857,0.647,-4.152,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,4lzxJ4jCuFDXXGkE1LmpKR,267500
2203,0.72,0.825,-3.627,0.0424,0.689,0.0,0.103,0.789,100.008,4epHhc2lvhFYzMlKA23O3G,206550
2204,0.82,0.723,-3.611,0.0608,0.102,0.0,0.0976,0.785,95.988,1wxjIhZIcFq3Rrk0zsxHp8,201227
2205,0.673,0.752,-3.572,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,4PJ3umtW1aWdfh5EITHc6T,201818
2206,0.828,0.588,-7.14,0.118,0.0156,0.0,0.124,0.598,94.052,37eGbhE1xVFSvcKkqGb6i1,224681
2207,0.83,0.71,-5.523,0.326,0.374,0.0,0.0877,0.703,93.977,5KbBGUpIZd6gVFUU8tqYiQ,237013
2208,0.688,0.62,-8.029,0.22,0.753,5.32e-06,0.157,0.727,170.011,7g8YaUQABMal0zWe7a2ijz,360960
2209,0.794,0.748,-3.894,0.068,0.0368,0.0,0.077,0.806,97.049,53Zjas25qARnEB1mCtlsQH,225120
2210,0.783,0.738,-4.078,0.0741,0.127,0.0,0.127,0.925,90.976,4cuGZb0iFyHtwaSKdKrJkF,164533
2211,0.709,0.771,-4.598,0.166,0.146,3.29e-06,0.249,0.709,174.006,0s5DNDV6LAKn2u2Ufa3VjQ,204453
2212,0.739,0.663,-6.398,0.266,0.0529,0.0,0.198,0.368,180.025,1R2mapMAUiYqre6jcFX57g,127040
2213,0.651,0.575,-7.739,0.299,0.627,0.000202,0.0961,0.248,160.007,6it15CsDlkqB7N4lF0C1qM,229456
2214,0.787,0.751,-4.738,0.0865,0.00796,0.000139,0.0857,0.926,165.961,5Lb1pjnll07UQKxNpnnGBy,181587
2215,0.737,0.634,-5.331,0.0475,0.199,0.0,0.0803,0.55,126.926,6aLJnupvPpT9HLv3xaUhe1,180066
2216,0.786,0.63,-6.456,0.301,0.358,0.00306,0.176,0.749,190.017,4l0O19WwpjzbDGkdFtkQ6W,271105
2217,0.62,0.744,-2.576,0.142,0.66,5.8e-06,0.141,0.589,180.014,1fXEkSum1vbTa3w0yvYzYW,273198
2218,0.796,0.779,-3.293,0.0933,0.267,0.0,0.335,0.875,92.004,7ckO8bTkYT5YzwzwnZ6v5a,195227
2219,0.722,0.584,-8.467,0.318,0.716,0.000321,0.115,0.646,169.981,4glDjeIwMMMfU9jw2vYRpL,210865
2220,0.757,0.832,-3.674,0.229,0.127,0.0,0.167,0.53,180.05,2fOjendzUzepHwR9QrVyYF,182400
2221,0.541,0.468,-4.039,0.362,0.404,3.65e-06,0.358,0.69,95.266,1WSGTYKLEpKfNQYYW5Oymt,158027
2222,0.785,0.572,-7.504,0.123,0.0598,0.0,0.218,0.49,100.016,7mWFF4gPADjTQjC97CgFVt,235284
2223,0.679,0.831,-1.866,0.109,0.159,1.1e-06,0.097,0.88,88.793,0tJCo71s7HT9Mu5Z4juuLw,219520
2224,0.882,0.689,-4.027,0.124,0.39,0.00325,0.0501,0.746,97.963,2qG5sZ7Si6sdK74qLxedYM,161627
2225,0.72,0.82,-5.821,0.113,0.579,0.000171,0.18,0.533,169.758,0ulsRBiciReng91DhfVT9D,230320
2226,0.861,0.786,-3.833,0.229,0.485,2.44e-05,0.113,0.778,104.017,0stKSegkdrfLTDvm5sIO38,252440
2227,0.794,0.731,-3.831,0.0717,0.16,0.0,0.0871,0.449,91.023,3UW4SUehKFC6qmaTZ3OiTp,224653
2228,0.771,0.796,-4.106,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,1g2Z2lOrwayOzDqOc8EfbR,289907
2229,0.85,0.5,-6.708,0.0665,0.0139,0.000384,0.0947,0.816,160.02,5jGUJXnELDaDTgiRjD9lsg,170509
2230,0.853,0.766,-3.527,0.0401,0.0247,3.4e-06,0.272,0.835,96.01,17G9G5tBsdzmKmoHIh00sX,197013
2231,0.832,0.76,-7.588,0.113,0.0635,0.0124,0.0776,0.809,89.998,1ZxJkG775oka5RsH3Yuwv3,191547
2232,0.595,0.787,-4.469,0.0523,0.211,0.0,0.0732,0.57,179.945,4vK8Kvyw1mabkMXJqbZOZT,253333
2233,0.795,0.783,-4.271,0.0432,0.361,0.0,0.437,0.799,92.01,1c0hsvHLELX6y8qymnpLKL,266087
2234,0.665,0.82,-5.47,0.0917,0.0137,1.76e-06,0.126,0.568,87.932,232WtuEkV50XjKACoQdown,236693
2235,0.588,0.796,-3.945,0.262,0.386,0.0,0.198,0.546,192.128,71MEWIf4Itr8Pd9OW5Mq7q,206853
2236,0.744,0.814,-4.922,0.0996,0.0807,0.0,0.0491,0.919,172.023,3lsGx2tJnbeGeR1U3xYZGS,217693
2237,0.74,0.789,-4.478,0.172,0.231,0.0,0.196,0.789,179.873,3FdkRNFRVrgd9rkFUDni3y,211667
2238,0.794,0.79,-3.855,0.0599,0.144,0.0,0.0893,0.577,91.984,7rknFhrVDyxzTJkPSf7LoW,307547
2239,0.777,0.712,-4.84,0.277,0.217,0.0,0.091,0.68,95.692,7KbF6AdprOXEEHlsq11Z6d,175733
2240,0.774,0.774,-4.19,0.0516,0.233,7.76e-05,0.138,0.489,95.998,4MR1AZhe1p0zTuH2HGhX9L,222302
2241,0.77,0.691,-5.624,0.217,0.365,0.0,0.34,0.363,127.795,3NbwRR74N1FykCWETcEk3j,262500
2242,0.768,0.821,-4.7,0.0437,0.0256,3.17e-06,0.165,0.516,94.011,1aYcpI8hXtpAEdBq8fp1pH,244293
2243,0.745,0.711,-5.494,0.0851,0.195,0.0,0.197,0.71,137.002,78i2QPC8prEzftYZrBjKOM,414320
2244,0.61,0.624,-4.773,0.309,0.6,2.12e-06,0.243,0.244,176.169,2TH65lNHgvLxCKXM3apjxI,250534
2245,0.798,0.721,-4.586,0.158,0.152,0.0,0.0814,0.509,88.04,3ffOuCtt8HjBwOsMbnzqTO,230320
2246,0.662,0.874,-4.509,0.0471,0.147,0.0,0.141,0.926,169.943,7LABrQFfRYcZUqUwng0Heb,240093
